 TIME                    	APP_anual_FF             	L_anual_FF               	H_anual_FF               	C_anual_FF               	DHW_anual_FF             	
  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0000000000000000E+00	  +9.0933793077600594E-04	  +1.4656728444802580E-04	  +3.2890730027178784E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0000000000000000E+00	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +5.4980653577243292E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.0000000000000000E+00	  +8.5920956467964711E-04	  +0.0000000000000000E+00	  +6.1274311508005812E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.0000000000000000E+00	  +9.1261735659539395E-04	  +2.9313456889605159E-04	  +6.5090275810785903E-03	  +0.0000000000000000E+00	  +7.2428483043578042E-03	
  +5.0000000000000000E+00	  +9.4634859359481248E-04	  +1.4656728444802580E-04	  +3.3924410972305027E-03	  +0.0000000000000000E+00	  -4.6284194039097049E-21	
  +6.0000000000000000E+00	  +1.2040177651181539E-03	  +1.6122401289282834E-03	  +6.4596034341486098E-03	  +0.0000000000000000E+00	  +4.6749918403536097E-21	
  +7.0000000000000000E+00	  +9.1589678241478186E-04	  +1.3191055600322321E-03	  +6.5666269519668793E-03	  +0.0000000000000000E+00	  +9.4761811119898113E-04	
  +8.0000000000000000E+00	  +9.0933793077600615E-04	  +1.3191055600322321E-03	  +7.4249139333865764E-03	  +0.0000000000000000E+00	  +3.7908120145357124E-04	
  +9.0000000000000000E+00	  +9.1636527181754941E-04	  +1.1725382755842064E-03	  +7.4018834886468484E-03	  +0.0000000000000000E+00	  -5.6310548115772537E-22	
  +1.0000000000000000E+01	  +1.7737008788861119E-03	  +2.9313456889605146E-03	  +1.5525966334830140E-02	  +0.0000000000000000E+00	  +1.8947911914425649E-04	
  +1.1000000000000000E+01	  +9.9464985102037506E-03	  +2.9313456889605146E-03	  +1.0905233978177307E-02	  +0.0000000000000000E+00	  +1.0884954407280312E-02	
  +1.2000000000000000E+01	  +1.5820887131533063E-03	  +1.1725382755842064E-03	  +1.2614585848845745E-02	  +0.0000000000000000E+00	  +7.5834254605958553E-04	
  +1.3000000000000000E+01	  +8.5265071304087097E-04	  +0.0000000000000000E+00	  +1.3378428242528046E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4000000000000000E+01	  +8.5265071304087097E-04	  +0.0000000000000000E+00	  +1.3875536211206211E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5000000000000000E+01	  +9.0933793077600583E-04	  +0.0000000000000000E+00	  +1.3994357270714330E-02	  +0.0000000000000000E+00	  -2.5790221288895689E-18	
  +1.6000000000000000E+01	  +1.0053782583437987E-03	  +1.4656728444802578E-03	  +1.3183589476997595E-02	  +0.0000000000000000E+00	  +9.4761236979129483E-04	
  +1.7000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8000000000000000E+01	  +8.5265071304087129E-04	  +1.3191055600322321E-03	  +1.1886796060199625E-02	  +0.0000000000000000E+00	  +7.0080615339933290E-03	
  +1.9000000000000000E+01	  +2.8521634840619941E-03	  +2.7847784045124889E-03	  +1.7787025689258155E-02	  +0.0000000000000000E+00	  +3.7915574522574716E-04	
  +2.0000000000000000E+01	  +1.8139909675243136E-03	  +2.9313456889605146E-03	  +1.7534304316195671E-02	  +0.0000000000000000E+00	  +3.6342823147087278E-03	
  +2.1000000000000000E+01	  +2.3312032681820534E-03	  +1.6122401289282834E-03	  +1.0058133784345709E-02	  +0.0000000000000000E+00	  +1.8990723315496041E-04	
  +2.2000000000000000E+01	  +1.3478440117684504E-02	  +2.3450765511684119E-03	  +1.2611008921405058E-02	  +0.0000000000000000E+00	  +7.5922262811745111E-04	
  +2.3000000000000000E+01	  +1.5108783239323122E-03	  +2.7847784045124889E-03	  +1.8979502813740955E-02	  +0.0000000000000000E+00	  +5.6815135254661378E-04	
  +2.4000000000000000E+01	  +1.5539793489871222E-03	  +2.9313456889605146E-03	  +2.0075878530109014E-02	  +0.0000000000000000E+00	  +5.6813335496763598E-04	
  +2.5000000000000000E+01	  +9.6602514851113722E-04	  +1.4656728444802580E-04	  +2.2232075916849548E-02	  +0.0000000000000000E+00	  -4.2330814570783601E-22	
  +2.6000000000000000E+01	  +8.5265071304087097E-04	  +0.0000000000000000E+00	  +2.3767337429521796E-02	  +0.0000000000000000E+00	  -2.5392819441876992E-22	
  +2.7000000000000000E+01	  +8.5265071304087097E-04	  +0.0000000000000000E+00	  +2.7605812986647556E-02	  +0.0000000000000000E+00	  -7.8885986429227694E-22	
  +2.8000000000000000E+01	  +8.5265071304087097E-04	  +1.0259709911361807E-03	  +2.9166043320111763E-02	  +0.0000000000000000E+00	  +5.6686736877292353E-04	
  +2.9000000000000000E+01	  +1.0569120926484656E-03	  +5.8626913779210319E-04	  +1.7918914850866545E-02	  +0.0000000000000000E+00	  -4.4314769828273797E-21	
  +3.0000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.1000000000000000E+01	  +1.1422708618331060E-02	  +1.6122401289282834E-03	  +2.6509399750608603E-02	  +0.0000000000000000E+00	  +5.4879650621732392E-21	
  +3.2000000000000000E+01	  +2.1808181698930004E-03	  +2.9313456889605146E-03	  +3.3853407954804800E-02	  +0.0000000000000000E+00	  +3.6257131793953489E-03	
  +3.3000000000000000E+01	  +1.6387759308884469E-03	  +2.7847784045124889E-03	  +3.3133206504061798E-02	  +0.0000000000000000E+00	  +1.0035421931596882E-20	
  +3.4000000000000000E+01	  +1.3061484549219660E-03	  +1.1725382755842064E-03	  +1.6531482423097672E-02	  +0.0000000000000000E+00	  +4.8336752654716602E-21	
  +3.5000000000000000E+01	  +6.5897719393587621E-03	  +1.0259709911361807E-03	  +2.8444217068301331E-02	  +0.0000000000000000E+00	  +1.8914798729766785E-04	
  +3.6000000000000000E+01	  +1.4762101081273592E-03	  +0.0000000000000000E+00	  +2.8163219996095532E-02	  +0.0000000000000000E+00	  +7.5663693972630771E-04	
  +3.7000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +2.8633443252803273E-02	  +0.0000000000000000E+00	  +2.1413366664319396E-22	
  +3.8000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +2.9283279846830348E-02	  +0.0000000000000000E+00	  -4.9129512879196819E-23	
  +3.9000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +2.8157884545693727E-02	  +0.0000000000000000E+00	  -3.9801702727550973E-22	
  +4.0000000000000000E+01	  +8.5265071304087129E-04	  +1.4656728444802580E-04	  +2.8121847545214657E-02	  +0.0000000000000000E+00	  +1.8913272988110283E-04	
  +4.1000000000000000E+01	  +8.9949965331783560E-04	  +2.9313456889605146E-03	  +2.7578773199185964E-02	  +0.0000000000000000E+00	  +1.4255546465084035E-02	
  +4.2000000000000000E+01	  +1.1135993103835978E-03	  +2.9313456889605146E-03	  +2.8738410807721826E-02	  +0.0000000000000000E+00	  +3.7824385205318637E-04	
  +4.3000000000000000E+01	  +6.8062140434384365E-03	  +2.6382111200644633E-03	  +2.4575667108073119E-02	  +0.0000000000000000E+00	  +3.7841890465319567E-04	
  +4.4000000000000000E+01	  +1.4466952757528613E-03	  +2.3450765511684119E-03	  +2.4397481284349848E-02	  +0.0000000000000000E+00	  +1.1059699031220342E-02	
  +4.5000000000000000E+01	  +1.1004816071060553E-03	  +1.3191055600322321E-03	  +1.6809729534914924E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6000000000000000E+01	  +1.8403669209002632E-02	  +2.7847784045124889E-03	  +2.1415333673066902E-02	  +0.0000000000000000E+00	  +1.8958757722639026E-04	
  +4.7000000000000000E+01	  +7.3318591533459154E-03	  +2.9313456889605146E-03	  +2.6838647227062324E-02	  +0.0000000000000000E+00	  +7.5645765287334912E-04	
  +4.8000000000000000E+01	  +1.4391994453085374E-03	  +2.9313456889605146E-03	  +3.0206513292462579E-02	  +0.0000000000000000E+00	  +5.1369805468346576E-03	
  +4.9000000000000000E+01	  +8.5920956467964722E-04	  +1.1725382755842064E-03	  +3.1847055618849748E-02	  +0.0000000000000000E+00	  +3.7813876151719910E-04	
  +5.0000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +3.3029356526424011E-02	  +0.0000000000000000E+00	  -1.8492037054733042E-22	
  +5.1000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +3.3961278082711030E-02	  +0.0000000000000000E+00	  -1.4334971041197980E-22	
  +5.2000000000000000E+01	  +9.0605850495662627E-04	  +4.3970185334407739E-04	  +3.3181858945360389E-02	  +0.0000000000000000E+00	  +7.0272287275500583E-03	
  +5.3000000000000000E+01	  +9.1261735659539287E-04	  +2.9313456889605159E-04	  +6.3919494900872417E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.4000000000000000E+01	  +1.4902647902104297E-03	  +2.6382111200644633E-03	  +3.4810988345988260E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.5000000000000000E+01	  +2.7191124936754634E-03	  +2.1985092667203862E-03	  +3.7911823577141859E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.6000000000000000E+01	  +5.3923130258794428E-03	  +2.6382111200644633E-03	  +3.4406330634312039E-02	  +0.0000000000000000E+00	  +1.8799703567755151E-04	
  +5.7000000000000000E+01	  +1.4406049135168386E-03	  +1.9053746978243348E-03	  +2.4879535942223200E-02	  +0.0000000000000000E+00	  +2.1976674207706918E-20	
  +5.8000000000000000E+01	  +1.1501414837996307E-03	  +1.3191055600322321E-03	  +1.8206958551616723E-02	  +0.0000000000000000E+00	  +2.5527984409599974E-20	
  +5.9000000000000000E+01	  +2.5406180312201026E-03	  +2.4916438356164376E-03	  +3.4873986915813254E-02	  +0.0000000000000000E+00	  +4.0033048283347689E-03	
  +6.0000000000000000E+01	  +1.8088375840938700E-03	  +0.0000000000000000E+00	  +3.2855230383045823E-02	  +0.0000000000000000E+00	  -6.8210105985184284E-22	
  +6.1000000000000000E+01	  +9.0933793077601136E-04	  +0.0000000000000000E+00	  +3.2585037358448483E-02	  +0.0000000000000000E+00	  -2.2358169937987439E-22	
  +6.2000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +3.1823452322214063E-02	  +0.0000000000000000E+00	  -4.9463257485719374E-23	
  +6.3000000000000000E+01	  +8.5265071304087129E-04	  +2.9313456889605159E-04	  +3.1376207246460924E-02	  +0.0000000000000000E+00	  -3.6247441267391008E-22	
  +6.4000000000000000E+01	  +8.7232726795720037E-04	  +2.9313456889605146E-03	  +3.1151762659392897E-02	  +0.0000000000000000E+00	  +9.4513171905535301E-04	
  +6.5000000000000000E+01	  +9.0933793077600951E-04	  +1.7588074133763091E-03	  +2.2564345604871333E-02	  +0.0000000000000000E+00	  +1.8905538524448511E-04	
  +6.6000000000000000E+01	  +1.1360868017165414E-03	  +5.8626913779210319E-04	  +6.9597592728977515E-03	  +0.0000000000000000E+00	  -1.0151948325394930E-20	
  +6.7000000000000000E+01	  +1.1925866236905568E-02	  +2.3450765511684119E-03	  +3.2963776664195102E-02	  +0.0000000000000000E+00	  +1.8797216222886119E-04	
  +6.8000000000000000E+01	  +7.4630361861216243E-03	  +2.9313456889605146E-03	  +3.4857115013498349E-02	  +0.0000000000000000E+00	  +1.0656555141672809E-02	
  +6.9000000000000000E+01	  +2.5860615032888123E-03	  +1.1725382755842064E-03	  +1.4642851707896937E-02	  +0.0000000000000000E+00	  -1.2031574558893062E-20	
  +7.0000000000000000E+01	  +1.2635159192699098E-03	  +1.0259709911361807E-03	  +1.8811924259762792E-02	  +0.0000000000000000E+00	  -2.2792269525595384E-20	
  +7.1000000000000000E+01	  +1.6603264434158329E-03	  +2.9313456889605146E-03	  +3.9164479137957224E-02	  +0.0000000000000000E+00	  +5.6661988905526298E-04	
  +7.2000000000000000E+01	  +1.4195228903922004E-03	  +2.7847784045124889E-03	  +3.7659614939911518E-02	  +0.0000000000000000E+00	  +7.5560655166378846E-04	
  +7.3000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +3.8285413145226904E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.4000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +3.8089309341716664E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.5000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +3.9450208847796042E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6000000000000000E+01	  +9.6602514851114091E-04	  +4.3970185334407739E-04	  +3.4565498500828191E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8000000000000000E+01	  +9.1636527181757055E-04	  +1.4656728444802580E-04	  +3.5994708231182715E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9000000000000000E+01	  +5.3538968948523228E-03	  +2.4916438356164376E-03	  +3.9338782816159053E-02	  +0.0000000000000000E+00	  +3.7808058824723156E-04	
  +8.0000000000000000E+01	  +5.4344770721285671E-03	  +2.7847784045124889E-03	  +3.8993582114861890E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.1000000000000000E+01	  +1.3698630136986369E-03	  +1.0259709911361807E-03	  +2.0628725831257765E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.2000000000000000E+01	  +1.5966118846391622E-03	  +1.9053746978243348E-03	  +3.4308789956576616E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.3000000000000000E+01	  +1.3970353990592859E-03	  +2.6382111200644633E-03	  +4.0987454847347636E-02	  +0.0000000000000000E+00	  +3.6225731900137461E-03	
  +8.4000000000000000E+01	  +1.4195228903922357E-03	  +2.9313456889605146E-03	  +3.9849368054442148E-02	  +0.0000000000000000E+00	  +1.0833541742642776E-02	
  +8.5000000000000000E+01	  +9.8007983059423143E-04	  +2.9313456889605146E-03	  +3.8136215597840493E-02	  +0.0000000000000000E+00	  +8.9952963886544152E-22	
  +8.6000000000000000E+01	  +8.5265071304087129E-04	  +2.9313456889605146E-03	  +3.6948322180277778E-02	  +0.0000000000000000E+00	  +8.5668615484808642E-22	
  +8.7000000000000000E+01	  +8.5265071304087129E-04	  +2.9313456889605146E-03	  +3.6075679285655443E-02	  +0.0000000000000000E+00	  +4.1470812356125934E-22	
  +8.8000000000000000E+01	  +8.5265071304087129E-04	  +2.9313456889605146E-03	  +3.6102791436674789E-02	  +0.0000000000000000E+00	  +1.8893718028106874E-04	
  +8.9000000000000000E+01	  +9.9319753387178567E-04	  +2.3450765511684119E-03	  +3.0046527172030386E-02	  +0.0000000000000000E+00	  +1.1336636446083956E-03	
  +9.0000000000000000E+01	  +1.1337443547026961E-03	  +5.8626913779210319E-04	  +1.1824255568274367E-02	  +0.0000000000000000E+00	  -3.1487026548691964E-20	
  +9.1000000000000000E+01	  +1.2592995146449731E-03	  +1.9053746978243348E-03	  +3.2803986921469921E-02	  +0.0000000000000000E+00	  +9.4422894809426236E-04	
  +9.2000000000000000E+01	  +2.8245226092985533E-03	  +2.9313456889605146E-03	  +3.8406081179682833E-02	  +0.0000000000000000E+00	  +7.5580171333721185E-04	
  +9.3000000000000000E+01	  +1.2705432603114480E-03	  +2.3450765511684119E-03	  +3.2038343071713209E-02	  +0.0000000000000000E+00	  +9.4445069061011044E-04	
  +9.4000000000000000E+01	  +5.0329816539549143E-03	  +2.3450765511684119E-03	  +3.1896025955236565E-02	  +0.0000000000000000E+00	  +5.6672198782726298E-04	
  +9.5000000000000000E+01	  +1.1520154414107139E-02	  +2.9313456889605146E-03	  +3.4121738622472100E-02	  +0.0000000000000000E+00	  +1.5123902244732067E-03	
  +9.6000000000000000E+01	  +1.6462717613327563E-03	  +2.7847784045124889E-03	  +3.8888468303751318E-02	  +0.0000000000000000E+00	  +1.5109575637905833E-03	
  +9.7000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +4.1524693150843492E-02	  +0.0000000000000000E+00	  +7.0173480818238364E-03	
  +9.8000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +4.5652059642488148E-02	  +0.0000000000000000E+00	  -1.2847209032347849E-21	
  +9.9000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +4.6154939185836401E-02	  +0.0000000000000000E+00	  +1.0140745032435980E-21	
  +1.0000000000000000E+02	  +8.5265071304087129E-04	  +2.9313456889605159E-04	  +1.7620212065040129E-02	  +0.0000000000000000E+00	  +1.8875301435434166E-04	
  +1.0100000000000000E+02	  +2.0594794145755916E-03	  +4.3970185334407739E-04	  +1.2275963494793832E-02	  +0.0000000000000000E+00	  +3.7637485444848241E-04	
  +1.0200000000000000E+02	  +3.2897325862489236E-03	  +4.3970185334407739E-04	  +9.0602000979616831E-03	  +0.0000000000000000E+00	  +1.8990723315496859E-04	
  +1.0300000000000000E+02	  +1.0227123662462604E-03	  +2.9313456889605159E-04	  +7.1989416462365429E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0400000000000000E+02	  +1.6041077150834721E-03	  +2.9313456889605146E-03	  +5.7612759781461319E-02	  +0.0000000000000000E+00	  +6.7576828474512858E-21	
  +1.0500000000000000E+02	  +1.6406498884995035E-03	  +2.9313456889605146E-03	  +5.2026072200788288E-02	  +0.0000000000000000E+00	  -6.4807013676092751E-22	
  +1.0600000000000000E+02	  +2.9388340235742823E-03	  +2.9313456889605146E-03	  +4.7337832917979800E-02	  +0.0000000000000000E+00	  +1.2925173854542979E-21	
  +1.0700000000000000E+02	  +4.6104042126567137E-03	  +0.0000000000000000E+00	  +4.0663118092355718E-02	  +0.0000000000000000E+00	  +7.5839519198618215E-03	
  +1.0800000000000000E+02	  +9.1636527181755516E-04	  +0.0000000000000000E+00	  +4.2705968384056964E-02	  +0.0000000000000000E+00	  +1.8876402103897228E-04	
