 TIME                    	APP_anual_FF             	L_anual_FF               	H_anual_FF               	C_anual_FF               	DHW_anual_FF             	
  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0000000000000000E+00	  +9.0933793077600594E-04	  +1.4656728444802580E-04	  +3.2827722142898291E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0000000000000000E+00	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +5.3728520764914729E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.0000000000000000E+00	  +8.5920956467964711E-04	  +0.0000000000000000E+00	  +5.5820918644656561E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.0000000000000000E+00	  +9.1261735659539395E-04	  +2.9313456889605159E-04	  +5.3986040037629955E-03	  +0.0000000000000000E+00	  +7.2440918357448859E-03	
  +5.0000000000000000E+00	  +9.4634859359481248E-04	  +1.4656728444802580E-04	  +2.5679295018155878E-03	  +0.0000000000000000E+00	  -3.5019491504195234E-21	
  +6.0000000000000000E+00	  +1.2040177651181539E-03	  +1.6122401289282834E-03	  +4.2251682096263185E-03	  +0.0000000000000000E+00	  +3.1185212110877210E-21	
  +7.0000000000000000E+00	  +9.1589678241478186E-04	  +1.3191055600322321E-03	  +3.9961678221382335E-03	  +0.0000000000000000E+00	  +9.4833916342799529E-04	
  +8.0000000000000000E+00	  +9.0933793077600615E-04	  +1.3191055600322321E-03	  +4.2438091055901411E-03	  +0.0000000000000000E+00	  +3.7940043926309601E-04	
  +9.0000000000000000E+00	  +9.1636527181754941E-04	  +1.1725382755842064E-03	  +3.8465850681289300E-03	  +0.0000000000000000E+00	  -6.0598140309505863E-22	
  +1.0000000000000000E+01	  +1.7737008788861119E-03	  +2.9313456889605146E-03	  +6.9966687085731205E-03	  +0.0000000000000000E+00	  +1.8970743073965204E-04	
  +1.1000000000000000E+01	  +9.9464985102037506E-03	  +2.9313456889605146E-03	  +2.8152687345263613E-03	  +0.0000000000000000E+00	  +1.0891816581408219E-02	
  +1.2000000000000000E+01	  +1.5820887131533063E-03	  +1.1725382755842064E-03	  +2.4452162320758907E-03	  +0.0000000000000000E+00	  +7.5943815060927546E-04	
  +1.3000000000000000E+01	  +8.5265071304087097E-04	  +0.0000000000000000E+00	  +2.6810233877841735E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4000000000000000E+01	  +8.5265071304087097E-04	  +0.0000000000000000E+00	  +2.8640162164979195E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5000000000000000E+01	  +9.0933793077600583E-04	  +0.0000000000000000E+00	  +2.9124435190802456E-03	  +0.0000000000000000E+00	  -2.5830292800186974E-18	
  +1.6000000000000000E+01	  +1.0053782583437987E-03	  +1.4656728444802578E-03	  +3.3331501369278844E-03	  +0.0000000000000000E+00	  +9.4908374543157658E-04	
  +1.7000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8000000000000000E+01	  +8.5265071304087129E-04	  +1.3191055600322321E-03	  +4.9079042872587969E-03	  +0.0000000000000000E+00	  +7.0388239165898496E-03	
  +1.9000000000000000E+01	  +2.8521634840619941E-03	  +2.7847784045124889E-03	  +6.9831008098405556E-03	  +0.0000000000000000E+00	  +3.7964911287270096E-04	
  +2.0000000000000000E+01	  +1.8139909675243136E-03	  +2.9313456889605146E-03	  +6.9697869953339996E-03	  +0.0000000000000000E+00	  +3.6396844804554617E-03	
  +2.1000000000000000E+01	  +2.3312032681820534E-03	  +1.6122401289282834E-03	  +4.3482907898130078E-03	  +0.0000000000000000E+00	  +1.8990723315496041E-04	
  +2.2000000000000000E+01	  +1.3478440117684504E-02	  +2.3450765511684119E-03	  +3.9313848351122541E-03	  +0.0000000000000000E+00	  +7.5962893261984370E-04	
  +2.3000000000000000E+01	  +1.5108783239323122E-03	  +2.7847784045124889E-03	  +8.1824781720123245E-03	  +0.0000000000000000E+00	  +5.6903783868750117E-04	
  +2.4000000000000000E+01	  +1.5539793489871222E-03	  +2.9313456889605146E-03	  +9.0356893716682235E-03	  +0.0000000000000000E+00	  +5.6902289938545118E-04	
  +2.5000000000000000E+01	  +9.6602514851113722E-04	  +1.4656728444802580E-04	  +1.0980311782800645E-02	  +0.0000000000000000E+00	  -3.7925389431155759E-22	
  +2.6000000000000000E+01	  +8.5265071304087097E-04	  +0.0000000000000000E+00	  +1.2200557880354247E-02	  +0.0000000000000000E+00	  -1.9760685407989714E-22	
  +2.7000000000000000E+01	  +8.5265071304087097E-04	  +0.0000000000000000E+00	  +1.5658199885792350E-02	  +0.0000000000000000E+00	  -7.2487852339861631E-22	
  +2.8000000000000000E+01	  +8.5265071304087097E-04	  +1.0259709911361807E-03	  +1.6993422891469701E-02	  +0.0000000000000000E+00	  +5.6809073083931782E-04	
  +2.9000000000000000E+01	  +1.0569120926484656E-03	  +5.8626913779210319E-04	  +1.0657903785456370E-02	  +0.0000000000000000E+00	  -2.5437725849263298E-21	
  +3.0000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.1000000000000000E+01	  +1.1422708618331060E-02	  +1.6122401289282834E-03	  +1.3302972939013722E-02	  +0.0000000000000000E+00	  +3.0897433352185119E-21	
  +3.2000000000000000E+01	  +2.1808181698930004E-03	  +2.9313456889605146E-03	  +1.7892917290785248E-02	  +0.0000000000000000E+00	  +3.6338595891345186E-03	
  +3.3000000000000000E+01	  +1.6387759308884469E-03	  +2.7847784045124889E-03	  +1.7195800803065625E-02	  +0.0000000000000000E+00	  +5.5119721374755890E-21	
  +3.4000000000000000E+01	  +1.3061484549219660E-03	  +1.1725382755842064E-03	  +8.8058694515283833E-03	  +0.0000000000000000E+00	  +4.8126304144338413E-21	
  +3.5000000000000000E+01	  +6.5897719393587621E-03	  +1.0259709911361807E-03	  +1.0309462962159498E-02	  +0.0000000000000000E+00	  +1.8963512139024132E-04	
  +3.6000000000000000E+01	  +1.4762101081273592E-03	  +0.0000000000000000E+00	  +9.8914344538444388E-03	  +0.0000000000000000E+00	  +7.5860073193775380E-04	
  +3.7000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +1.0172931242129079E-02	  +0.0000000000000000E+00	  +2.1088283279376667E-22	
  +3.8000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +1.0857301947392003E-02	  +0.0000000000000000E+00	  -4.9209753862975541E-23	
  +3.9000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +1.0040982004721720E-02	  +0.0000000000000000E+00	  -4.0001821634136990E-22	
  +4.0000000000000000E+01	  +8.5265071304087129E-04	  +1.4656728444802580E-04	  +1.0593219685501531E-02	  +0.0000000000000000E+00	  +1.8960484887044899E-04	
  +4.1000000000000000E+01	  +8.9949965331783560E-04	  +2.9313456889605146E-03	  +1.0875313571933196E-02	  +0.0000000000000000E+00	  +1.4288896316567934E-02	
  +4.2000000000000000E+01	  +1.1135993103835978E-03	  +2.9313456889605146E-03	  +1.2871904660691155E-02	  +0.0000000000000000E+00	  +3.7909885834523513E-04	
  +4.3000000000000000E+01	  +6.8062140434384365E-03	  +2.6382111200644633E-03	  +1.0197889489059763E-02	  +0.0000000000000000E+00	  +3.7923166295903245E-04	
  +4.4000000000000000E+01	  +1.4466952757528613E-03	  +2.3450765511684119E-03	  +1.2037347021959979E-02	  +0.0000000000000000E+00	  +1.1089365453440036E-02	
  +4.5000000000000000E+01	  +1.1004816071060553E-03	  +1.3191055600322321E-03	  +9.0996277215446633E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6000000000000000E+01	  +1.8403669209002632E-02	  +2.7847784045124889E-03	  +8.0402245702399077E-03	  +0.0000000000000000E+00	  +1.8990294626542074E-04	
  +4.7000000000000000E+01	  +7.3318591533459154E-03	  +2.9313456889605146E-03	  +1.2341797992802932E-02	  +0.0000000000000000E+00	  +7.5800912953942403E-04	
  +4.8000000000000000E+01	  +1.4391994453085374E-03	  +2.9313456889605146E-03	  +1.5892667149121839E-02	  +0.0000000000000000E+00	  +5.1473582783237411E-03	
  +4.9000000000000000E+01	  +8.5920956467964722E-04	  +1.1725382755842064E-03	  +1.7464879413173276E-02	  +0.0000000000000000E+00	  +3.7891170712194206E-04	
  +5.0000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +1.8489637406227451E-02	  +0.0000000000000000E+00	  -1.8561400091210434E-22	
  +5.1000000000000000E+01	  +8.5265071304087129E-04	  +0.0000000000000000E+00	  +1.9199234357195803E-02	  +0.0000000000000000E+00	  -1.4389660304877740E-22	
  +5.2000000000000000E+01	  +9.0605850495662627E-04	  +4.3970185334407739E-04	  +1.8931463832508467E-02	  +0.0000000000000000E+00	  +7.0419495136749295E-03	
  +5.3000000000000000E+01	  +9.1261735659539287E-04	  +2.9313456889605159E-04	  +4.0084732259475318E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.4000000000000000E+01	  +1.4902647902104297E-03	  +2.6382111200644633E-03	  +1.9568715847464051E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.5000000000000000E+01	  +2.7191124936754634E-03	  +2.1985092667203862E-03	  +2.1227153945293096E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.6000000000000000E+01	  +5.3923130258794428E-03	  +2.6382111200644633E-03	  +1.8319333625778183E-02	  +0.0000000000000000E+00	  +1.8868971262203400E-04	
  +5.7000000000000000E+01	  +1.4406049135168386E-03	  +1.9053746978243348E-03	  +1.3609019130221913E-02	  +0.0000000000000000E+00	  +1.1840894195340933E-20	
  +5.8000000000000000E+01	  +1.1501414837996307E-03	  +1.3191055600322321E-03	  +9.1548820148839444E-03	  +0.0000000000000000E+00	  +2.2829052969949121E-20	
