Caso,Ventanas,Convecional/Eco,Opción,Espesor (W),Espesor (R),Orientación,Msplit,PV,BC,Investment,EPNR,P_ht,P_cl,P_dhw,PE_ht,PE_cl,PE_dhw,deltaEPNR_active,
BC0_0,1,0,0,0,0,0,1,1,1,90576.5259128418,65.26963681489356,126.42762452618094,18.236308451585952,14.802521242188124,196.9859787197828,17.81687335719946,25.196851658452843,0
BC0_0,1,0,0,0,0,0,1,1,0,86921.53514484178,82.65715749156288,126.42762452618094,18.236308451585952,14.802521242188124,196.9859787197828,17.81687335719946,25.196851658452843,0
BC0_0,1,0,0,0,0,0,1,0,1,79593.17340525611,105.1478100008703,126.42762452618094,18.236308451585952,14.802521242188124,196.9859787197828,17.81687335719946,25.196851658452843,0
BC0_0,1,0,0,0,0,0,1,0,0,75938.1826372561,116.63014907626089,126.42762452618094,18.236308451585952,14.802521242188124,196.9859787197828,17.81687335719946,25.196851658452843,0
BC0_0,1,0,0,0,0,0,0,1,1,90576.5259128418,157.21914870001942,126.42762452618094,18.236308451585952,14.802521242188124,196.9859787197828,17.81687335719946,25.196851658452843,0
BC0_0,1,0,0,0,0,0,0,1,0,83370.70214484178,173.76773937072818,126.42762452618094,18.236308451585952,14.802521242188124,196.9859787197828,17.81687335719946,25.196851658452843,0
BC0_0,1,0,0,0,0,0,0,0,1,79593.17340525611,228.51736466004448,126.42762452618094,18.236308451585952,14.802521242188124,196.9859787197828,17.81687335719946,25.196851658452843,0
BC0_0,1,0,0,0,0,0,0,0,0,72387.3496372561,239.9997037354351,126.42762452618094,18.236308451585952,14.802521242188124,196.9859787197828,17.81687335719946,25.196851658452843,0
BC0_180,1,0,0,0,0,180,1,1,1,90576.5259128418,65.37997890868553,126.44455845010127,18.405619821129534,14.802603976304109,197.01236334568554,17.982290565243584,25.19699248846502,0
BC0_180,1,0,0,0,0,180,1,1,0,86921.53514484178,82.76756376233908,126.44455845010127,18.405619821129534,14.802603976304109,197.01236334568554,17.982290565243584,25.19699248846502,0
BC0_180,1,0,0,0,0,180,1,0,1,79593.17340525611,105.25815209466226,126.44455845010127,18.405619821129534,14.802603976304109,197.01236334568554,17.982290565243584,25.19699248846502,0
BC0_180,1,0,0,0,0,180,1,0,0,75938.1826372561,116.74055534703709,126.44455845010127,18.405619821129534,14.802603976304109,197.01236334568554,17.982290565243584,25.19699248846502,0
BC0_180,1,0,0,0,0,180,0,1,1,90576.5259128418,157.41102718699426,126.44455845010127,18.405619821129534,14.802603976304109,197.01236334568554,17.982290565243584,25.19699248846502,0
BC0_180,1,0,0,0,0,180,0,1,0,83370.7021448418,173.95968203468726,126.44455845010127,18.405619821129534,14.802603976304109,197.01236334568554,17.982290565243584,25.19699248846502,0
BC0_180,1,0,0,0,0,180,0,0,1,79593.17340525611,228.70924314701932,126.44455845010127,18.405619821129534,14.802603976304109,197.01236334568554,17.982290565243584,25.19699248846502,0
BC0_180,1,0,0,0,0,180,0,0,0,72387.3496372561,240.19164639939413,126.44455845010127,18.405619821129534,14.802603976304109,197.01236334568554,17.982290565243584,25.19699248846502,0
BC0_270,1,0,0,0,0,270,1,1,1,90576.52591284181,65.79165002300914,129.46856923583837,15.820087963210783,14.802223382387524,201.72405295086645,15.456225940056964,25.19634464150019,0
BC0_270,1,0,0,0,0,270,1,1,0,86921.5351448418,83.1789396493613,129.46856923583837,15.820087963210783,14.802223382387524,201.72405295086645,15.456225940056964,25.19634464150019,0
BC0_270,1,0,0,0,0,270,1,0,1,79593.17340525611,105.66982320898586,129.46856923583837,15.820087963210783,14.802223382387524,201.72405295086645,15.456225940056964,25.19634464150019,0
BC0_270,1,0,0,0,0,270,1,0,0,75938.1826372561,117.1519312340593,129.46856923583837,15.820087963210783,14.802223382387524,201.72405295086645,15.456225940056964,25.19634464150019,0
BC0_270,1,0,0,0,0,270,0,1,1,90576.52591284181,159.5962995473251,129.46856923583837,15.820087963210783,14.802223382387524,201.72405295086645,15.456225940056964,25.19634464150019,0
BC0_270,1,0,0,0,0,270,0,1,0,83370.7021448418,176.1446591677167,129.46856923583837,15.820087963210783,14.802223382387524,201.72405295086645,15.456225940056964,25.19634464150019,0
BC0_270,1,0,0,0,0,270,0,0,1,79593.17340525611,230.89451550735015,129.46856923583837,15.820087963210783,14.802223382387524,201.72405295086645,15.456225940056964,25.19634464150019,0
BC0_270,1,0,0,0,0,270,0,0,0,72387.34963725612,242.3766235324236,129.46856923583837,15.820087963210783,14.802223382387524,201.72405295086645,15.456225940056964,25.19634464150019,0
BC0_90,1,0,0,0,0,90,1,1,1,90576.5259128418,59.13930618755666,118.68447848515403,16.21509697474203,14.803340900459043,184.9214381814431,15.842149744322986,25.198246880761598,0
BC0_90,1,0,0,0,0,90,1,1,0,86921.5351448418,76.5274626744396,118.68447848515403,16.21509697474203,14.803340900459043,184.9214381814431,15.842149744322986,25.198246880761598,0
BC0_90,1,0,0,0,0,90,1,0,1,79593.17340525611,99.0174793735334,118.68447848515403,16.21509697474203,14.803340900459043,184.9214381814431,15.842149744322986,25.198246880761598,0
BC0_90,1,0,0,0,0,90,1,0,0,75938.18263725613,110.50045425913763,118.68447848515403,16.21509697474203,14.803340900459043,184.9214381814431,15.842149744322986,25.198246880761598,0
BC0_90,1,0,0,0,0,90,0,1,1,90576.5259128418,143.1806439608984,118.68447848515403,16.21509697474203,14.803340900459043,184.9214381814431,15.842149744322986,25.198246880761598,0
